"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LAT","DEC_LONG","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECT_TYPE","INTERSECTION_RELATED","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROAD_CONDITION","ROADWAY_CLEARED","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOT_INJ_COUNT","TOTAL_UNITS","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNBELTED_OCC_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2023068651","2112","0","0","0","0","0","0","0","0","0","8","0","","67","07","2023","1","40.0194","-75.0559","2111","06","0","0","0","0","0","0","0","0","","0","0","0","21","3","1","00","N","0","40 01:09.776","","00","75 03:21.320","8","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","1","0","0","","2111","1","2","0","0","0","1","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023060982","1800","2","0","0","0","0","0","0","0","0","4","0","","67","07","2023","6","40.0474","-75.1565","1800","06","0","0","0","0","0","0","0","0","","0","0","0","18","1","2","01","","0","40 02:50.604","","00","75 09:23.324","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","2","0","0","3","3","","1800","2","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2023067313","1457","3","0","0","0","0","0","0","0","0","1","0","","67","07","2023","1","39.9239","-75.1784","1455","06","0","0","0","0","0","0","0","0","","0","0","0","14","1","0","00","N","0","39 55:26.005","","00","75 10:42.146","9","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","0","0","0","0","0","","1450","0","3","0","0","0","0","2","2","0","3","03","","N","","","","","","","","","","",""
"2023088624","0325","1","0","0","0","0","0","0","0","0","1","0","","67","09","2023","7","39.9579","-75.1622","0323","06","0","0","0","0","0","1","0","0","","0","0","0","03","3","0","00","N","0","39 57:28.491","","00","75 09:43.810","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1","01","","N","N","N","0","","0","0","0","0","0","","0315","0","2","0","0","0","0","0","2","1","2","03","","N","","","","","","","","","","",""
"2023067074","0020","1","0","0","0","0","0","0","0","0","8","0","","67","07","2023","6","39.9502","-75.1586","0017","06","0","0","0","0","0","0","0","0","","0","0","0","23","3","1","01","","0","39 57:00.640","","00","75 09:31.162","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","09","","N","N","N","0","","1","0","0","3","2","","2318","1","2","0","0","0","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023053824","0945","2","0","0","0","0","0","0","0","0","4","0","","67","06","2023","2","39.9507","-75.2411","0930","06","0","0","0","0","0","1","0","0","","0","0","0","09","1","2","01","","0","39 57:02.487","","00","75 14:27.938","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","2","0","0","3","2","","0918","2","2","0","0","1","0","1","2","0","2","03","03","N","","","","","","","","","","",""
"2023051915","1607","1","0","0","0","0","0","0","0","0","3","0","","67","06","2023","1","40.0139","-75.097","1558","06","0","0","0","0","0","0","0","0","","0","0","0","15","1","1","00","N","0","40 00:49.900","","07","75 05:49.200","8","0","0","1","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","0","0","0","","1521","1","2","0","0","0","1","0","2","0","2","04","04","N","","","","","","","","","","",""
"2023077925","0917","0","0","0","0","0","0","0","0","0","1","0","","67","09","2023","7","39.9572","-75.1573","0910","06","0","0","0","0","0","0","0","0","","0","0","0","09","1","0","00","N","1","39 57:25.815","3","00","75 09:26.193","0","0","0","0","67301","0","0","0","N","0","0","0","6","68K01","0","","1","01","0020","N","N","N","0","","0","0","2","0","0","N","0906","0","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023058082","2027","2","0","0","0","0","0","0","0","0","1","0","","67","06","2023","3","39.9913","-75.0861","2027","06","0","0","0","0","0","0","1","0","","0","0","0","19","1","2","00","N","0","39 59:28.637","","00","75 05:10.049","8","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1","01","","N","N","N","0","","0","0","0","0","0","","1951","2","3","0","0","0","2","1","2","1","3","03","","N","","","","","","","","","","",""
"2023066158","1150","0","0","0","0","0","0","0","0","0","5","0","","67","07","2023","1","39.9401","-75.1979","1150","06","0","0","0","0","0","0","0","0","","0","0","0","15","1","1","00","N","0","39 56:24.303","","00","75 11:52.583","3","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","1","09","","N","N","N","0","","1","0","2","0","0","","1540","1","2","0","0","0","0","0","2","0","2","07","07","N","","","","","","","","","","",""
"2023086942","1216","2","0","0","0","0","0","0","0","0","1","0","","67","09","2023","7","40.0444","-75.0026","1155","06","0","0","0","0","0","2","0","0","","0","0","0","11","1","1","00","N","1","40 02:39.844","2","00","75 00:09.522","8","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1","09","1220","N","N","N","0","","0","0","0","0","0","N","1149","1","2","0","0","0","1","0","2","0","2","07","07","N","","","","","","","","","","",""
"2023065101","1735","1","0","0","0","0","0","0","0","0","4","0","","67","07","2023","6","39.9578","-75.2193","1733","06","0","0","0","0","0","0","0","0","","0","0","0","17","1","3","01","","2","39 57:27.908","3","00","75 13:09.386","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1","01","0130","N","N","N","0","","3","0","1","3","2","Y","1725","3","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023087597","0909","2","0","0","0","0","0","0","0","0","1","0","","67","09","2023","7","39.9487","-75.1854","0909","06","0","0","0","0","0","0","0","0","","0","0","0","08","1","1","00","N","0","39 56:55.348","","00","75 11:07.376","3","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1","01","","N","N","N","0","","1","0","0","0","0","","0854","1","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2023067068","1300","1","0","0","1","0","1","0","0","0","8","0","","67","07","2023","6","39.9221","-75.1888","1247","06","0","0","0","0","0","0","0","0","","0","0","0","12","1","1","03","","0","39 55:19.389","","02","75 11:19.760","2","0","0","0","67301","1","0","1","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","0","1","0","3","2","","1227","1","2","0","0","0","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023062863","0034","1","0","0","0","0","0","0","0","0","8","0","","67","07","2023","7","39.9386","-75.2217","0034","06","0","0","0","0","0","0","0","0","","0","0","0","22","3","1","01","","0","39 56:18.980","","00","75 13:17.770","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","01","","N","N","N","0","","1","0","0","3","2","","2220","1","2","0","0","0","0","1","2","0","1","03","","N","","","","","","","","","","",""
"2023070314","1230","1","0","0","0","0","0","0","0","0","1","0","","67","07","2023","7","39.999","-75.1332","1226","06","0","0","0","0","0","0","0","0","","0","0","0","23","3","1","01","","1","39 59:56.701","3","00","75 07:59.705","8","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","9999","N","N","N","0","","0","0","1","3","2","N","2346","1","2","0","0","0","1","1","2","0","2","03","03","N","","","","","","","","","","",""
"2023086981","1020","0","0","0","0","0","0","0","0","0","4","1","","67","08","2023","4","39.9738","-75.2064","1010","06","0","0","0","0","0","0","0","0","","0","1","0","09","1","2","01","","2","39 58:26.137","4","00","75 12:23.191","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","1100","N","N","N","0","","2","0","0","3","2","N","0950","2","2","0","0","0","0","0","2","1","2","03","","N","","","","","","","","","","",""
"2023062724","2100","1","0","0","0","0","0","0","0","0","1","0","","67","07","2023","7","39.9501","-75.2494","2100","06","0","0","1","0","0","1","0","0","","0","0","0","22","3","3","02","","0","39 57:00.419","","00","75 14:57.778","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1","01","","N","N","N","0","","3","0","1","3","2","","2239","3","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023060341","2328","0","0","0","0","0","0","0","0","0","8","0","","67","07","2023","6","40.0364","-75.1305","2320","06","0","0","0","0","0","1","0","0","","0","0","0","06","1","1","01","","0","40 02:11.185","","00","75 07:49.966","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","01","","N","N","N","0","","1","0","1","3","2","","0609","1","2","0","0","0","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023053231","0116","0","0","0","0","0","0","0","0","0","1","0","","67","06","2023","1","39.9273","-75.2263","0112","06","0","0","0","0","0","0","0","0","","0","0","0","21","3","1","01","","0","39 55:38.171","","00","75 13:34.633","8","0","0","1","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","0","3","3","","2100","1","2","0","0","0","1","1","2","0","2","03","03","N","","","","","","","","","","",""
"2023078950","1350","0","0","0","0","0","0","0","0","0","5","0","","67","09","2023","1","39.9505","-75.1609","1341","06","0","0","0","0","0","1","0","0","","0","0","0","13","1","2","00","N","0","39 57:01.741","","00","75 09:39.318","4","0","0","0","67301","0","0","0","N","0","0","0","4","67301","2","","1","01","","N","N","N","0","","0","0","2","0","0","","1320","2","2","0","0","4","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023077934","0329","2","0","0","0","0","0","0","0","0","1","0","","67","09","2023","1","39.9427","-75.2333","0322","06","0","0","0","0","0","0","0","0","","0","0","0","03","3","1","00","N","0","39 56:33.665","","00","75 13:59.910","8","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","1","01","","N","N","N","0","","0","0","0","3","2","","0309","1","2","0","0","0","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2023077567","1330","0","0","0","0","0","0","1","0","0","5","2","","67","08","2023","5","39.956","-75.1492","1305","06","0","0","0","0","0","0","1","0","","0","1","0","12","1","0","00","N","1","39 57:21.440","2","00","75 08:57.200","0","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","1400","N","N","N","0","","0","0","1","0","0","N","1249","0","3","0","0","0","0","0","2","0","3","03","03","N","","","","","","","","","","",""
"2023087586","0659","1","0","0","0","0","0","0","0","0","7","0","","67","09","2023","5","39.9666","-75.1347","0649","06","0","0","0","0","0","0","0","0","","0","0","0","06","1","1","00","N","1","39 57:59.829","1","00","75 08:05.024","3","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","5","01","0727","N","N","N","0","","1","0","0","0","0","N","0648","1","1","0","0","0","0","0","2","0","1","03","","N","","","","","","","","","","",""
"2023087091","0744","2","0","0","0","0","0","0","0","0","1","0","","67","09","2023","6","40.0374","-75.0123","0737","06","0","0","0","0","0","1","0","0","","0","0","0","07","1","0","00","N","0","40 02:14.774","","00","75 00:44.147","0","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1","09","","N","N","N","1","","0","0","1","0","0","","0735","0","4","0","0","0","0","0","2","0","4","03","","N","","","","","","","","","","",""
"2023086677","0832","1","0","0","0","0","0","0","0","0","7","1","","67","09","2023","5","39.9755","-75.1945","0832","06","0","0","1","0","0","0","0","0","","0","1","0","08","1","0","00","N","1","39 58:31.629","4","00","75 11:40.152","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","3","01","0900","N","N","N","0","","0","0","0","0","0","N","0830","0","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2023060711","1622","2","0","0","0","0","0","0","0","0","4","0","","67","07","2023","1","39.9617","-75.2449","1618","06","0","0","0","0","0","0","0","0","","0","0","0","16","1","2","01","","0","39 57:42.026","","06","75 14:41.535","4","0","0","0","67301","0","0","0","N","0","0","0","3","67301","2","","1","01","","N","N","N","0","","0","0","1","3","3","","1613","2","3","0","0","0","0","1","2","0","3","03","03","N","","","","","","","","","","",""
"2023061820","1202","1","0","0","0","0","0","0","0","0","1","0","","67","07","2023","5","39.9913","-75.1345","1202","06","0","0","0","0","0","0","0","0","","0","0","0","12","1","0","00","N","1","39 59:28.674","3","00","75 08:04.151","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","1345","N","N","N","0","","0","0","1","0","0","N","1200","0","2","0","0","0","0","1","2","0","2","03","03","N","","","","","","","","","","",""
"2023065460","0258","1","0","0","0","0","0","0","0","0","7","0","","67","07","2023","4","40.0052","-75.0927","0258","06","0","0","0","0","0","0","0","0","","0","0","0","02","3","1","11","","2","40 00:18.716","6","00","75 05:33.863","3","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4","01","0320","N","N","N","0","","1","0","0","0","0","Y","0258","1","1","0","0","1","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023061505","1841","0","0","0","0","0","0","0","0","0","7","0","","67","07","2023","1","39.9894","-75.0877","1831","06","0","0","0","0","0","0","0","0","","0","0","0","18","3","0","00","N","0","39 59:21.892","","00","75 05:15.777","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","2","09","","N","N","N","0","","0","0","1","0","0","","1828","0","1","0","0","0","0","0","2","0","1","07","07","N","","","","","","","","","","",""
"2023064331","0845","3","0","0","0","0","0","0","0","0","4","0","","67","07","2023","5","39.9409","-75.1477","0838","06","0","0","0","0","0","0","0","0","","0","0","0","00","3","0","00","N","2","39 56:27.280","1","00","75 08:51.780","9","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","1","99","9999","N","N","N","0","","0","0","0","0","0","Y","0020","0","3","0","0","0","0","1","2","0","3","99","","N","","","","","","","","","","",""
"2023062858","0115","2","0","0","0","0","0","0","0","0","4","0","","67","07","2023","1","40.0566","-75.0132","0115","06","0","0","0","1","0","0","0","1","","0","0","0","00","3","3","03","","0","40 03:23.817","","00","75 00:47.353","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","2","0","0","9","2","","0015","3","2","0","0","0","1","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023061299","1854","1","0","0","0","0","0","0","0","0","7","0","","67","06","2023","2","39.8867","-75.206","1854","06","0","0","0","0","0","0","0","0","","0","0","0","18","1","2","00","N","2","39 53:12.019","2","03","75 12:21.631","8","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","2","09","1930","N","N","N","0","","0","0","1","3","8","N","1814","2","2","0","0","0","2","0","2","0","2","07","04","N","","","","","","","","","","",""
"2023053833","1217","1","0","1","0","0","0","0","0","0","5","0","","67","06","2023","2","39.988","-75.152","1216","06","0","0","0","0","0","1","0","0","","0","0","0","12","1","2","00","N","0","39 59:16.640","","00","75 09:07.290","2","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","1","1","2","0","0","","1216","2","3","0","0","0","0","0","2","0","3","04","04","N","","","","","","","","","","",""
"2023051852","0530","2","0","0","0","0","0","0","0","0","4","0","","67","06","2023","7","39.9206","-75.2414","0521","06","0","0","0","0","0","0","0","0","","0","0","0","03","3","2","01","","0","39 55:14.105","","00","75 14:29.148","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","2","0","0","3","1","","0335","2","2","0","0","2","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023078284","2135","2","0","0","0","0","0","0","0","0","5","0","","67","06","2023","5","40.0105","-75.1512","2132","06","0","0","0","0","0","1","0","0","","0","0","0","19","2","0","00","N","0","40 00:37.623","","00","75 09:04.386","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","0","0","0","","1900","0","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023052903","1840","2","0","0","0","0","0","0","0","0","4","0","","67","06","2023","2","39.9913","-75.2266","1840","06","0","0","0","0","0","0","0","0","","0","0","0","15","1","2","00","N","0","39 59:28.500","","07","75 13:35.640","8","0","0","0","67301","0","0","0","N","0","0","0","5","67301","0","","1","99","","N","N","N","0","","0","0","0","0","0","","1541","2","2","0","0","5","2","0","2","0","2","99","","N","","","","","","","","","","",""
"2023078174","0605","2","0","0","0","0","0","0","0","0","4","0","","67","08","2023","7","40.0368","-75.0407","0603","06","0","0","0","0","0","0","0","1","","0","0","0","06","1","1","01","","0","40 02:12.310","","00","75 02:26.659","8","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","0","0","0","3","2","","0602","1","2","0","0","0","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2023066273","0731","1","0","0","0","0","0","0","0","0","4","0","","67","07","2023","3","39.9814","-75.2394","0730","06","0","0","0","0","0","0","0","0","","0","0","0","07","1","1","01","","2","39 58:53.173","7","00","75 14:21.677","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","0949","N","Y","N","0","","1","0","1","3","2","Y","0730","1","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023065205","1015","2","0","0","0","0","0","0","0","0","4","0","","67","07","2023","1","39.9215","-75.2165","1008","06","0","0","0","0","0","0","0","0","","0","0","0","09","1","1","00","N","0","39 55:17.470","","00","75 12:59.480","3","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6","01","","N","N","N","0","","1","0","0","0","0","","0954","1","3","0","0","0","0","0","2","1","3","03","03","N","","","","","","","","","","",""
"2023064019","0150","1","0","0","0","0","0","0","0","0","5","0","","67","07","2023","6","39.9192","-75.1638","0145","06","0","0","0","0","0","0","0","0","","0","0","0","22","3","0","00","N","0","39 55:09.050","","00","75 09:49.750","9","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6","01","","N","N","N","0","","0","0","1","0","0","","2258","0","2","0","0","0","0","1","2","0","2","03","03","N","","","","","","","","","","",""
"2023064648","1627","0","0","0","1","0","0","0","0","0","8","0","","67","07","2023","4","40.0324","-75.1906","1622","06","0","0","0","0","0","0","0","0","","0","0","0","16","1","1","00","N","0","40 01:56.483","","00","75 11:26.143","3","0","0","0","67301","1","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","1","0","0","0","0","","1618","1","2","0","0","0","0","1","2","0","1","03","03","N","","","","","","","","","","",""
"2023067043","0153","0","0","0","0","0","0","0","0","0","5","0","","67","07","2023","1","39.9553","-75.1477","0151","06","0","0","0","0","0","0","0","0","","0","0","0","01","3","1","07","","2","39 57:18.966","4","03","75 08:51.784","3","0","0","0","67301","0","0","0","N","0","0","0","3","67501","0","","1","01","0245","N","N","N","0","","1","0","1","0","0","N","0151","1","2","0","0","0","0","0","2","1","2","03","03","N","","","","","","","","","","",""
"2024013797","","1","0","0","0","0","0","0","0","0","3","0","","67","06","2023","5","","-75.0565","","06","0","0","0","0","0","0","0","0","","0","0","0","14","1","1","00","N","0","40 01:35.01","","07","75 03:23.500","8","0","0","0","67301","0","0","0","N","0","0","0","2","00000","0","","1","01","","","","N","0","","0","0","1","0","0","","1430","1","2","0","0","0","1","0","1","0","2","03","","N","","","","","","","","","","",""
"2024012274","","1","0","0","0","0","0","0","0","0","1","0","","67","06","2023","4","39.9997","-75.1385","","06","0","0","0","0","0","1","0","0","","0","0","0","14","1","2","01","","0","39 59:59.077","","00","75 08:18.677","8","0","0","0","67301","0","0","0","N","0","0","0","3","00000","0","","1","01","","","","N","0","","0","0","1","3","2","","1445","2","2","0","0","0","2","0","2","0","2","03","","N","","","","","","","","","","",""
"2024011461","","1","0","0","0","0","0","0","0","0","5","0","","67","04","2023","7","39.9799","-75.1575","","06","0","0","0","0","0","1","0","0","","0","0","0","23","3","1","00","N","0","39 58:47.688","","00","75 09:27.120","8","0","0","0","67301","0","0","0","N","0","0","0","2","00000","0","","1","01","","","","N","0","","0","0","1","0","0","","2355","1","2","0","0","1","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2024012196","","0","0","0","0","0","0","0","0","0","4","0","","67","10","2023","3","39.9867","-75.2087","","06","0","0","0","0","0","2","0","0","","0","0","0","14","1","1","03","","0","39 59:12.000","","02","75 12:31.200","8","0","0","0","67301","0","0","0","N","0","0","0","2","00000","0","","1","01","","","","N","0","","0","0","1","3","3","","1416","1","2","0","0","0","1","0","2","1","2","03","","N","","","","","","","","","","",""
"2024012206","","2","0","0","0","0","0","0","0","0","5","0","","67","04","2023","7","","","","06","0","0","0","0","0","1","0","0","","0","0","0","21","3","3","00","N","0","","","00","","8","0","0","0","67301","0","0","0","N","0","0","0","4","00000","0","","1","01","","","","N","0","","0","0","0","0","0","","2130","3","2","0","0","1","3","0","1","0","2","03","","N","","","","","","","","","","",""
"2024011793","","1","0","0","0","0","0","0","0","0","4","0","","67","11","2023","4","39.9397","-75.1815","","06","0","0","0","0","0","0","0","0","","0","0","0","12","1","1","01","","0","39 56:22.794","","00","75 10:53.366","8","0","0","0","67301","0","0","0","N","0","0","0","2","00000","0","","1","01","","","","N","0","","0","0","1","3","2","","1205","1","2","0","0","0","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2024012263","","1","0","0","0","0","0","0","0","0","5","0","","67","06","2023","5","40.0237","-75.036","","06","0","0","0","0","0","0","0","0","","0","0","0","13","1","1","00","N","0","40 01:25.243","","00","75 02:09.532","8","0","0","0","67301","0","0","0","N","0","0","0","2","00000","0","","1","01","","","","N","0","","0","0","1","0","0","","1350","1","2","0","0","1","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2024011014","1820","1","1","0","0","0","0","0","0","0","4","0","","67","12","2023","4","40.0445","-75.1194","1813","06","0","0","0","0","0","0","0","0","","1","0","0","17","3","0","01","","0","40 02:40.087","","00","75 07:10.001","1","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","2","1","09","","N","N","N","0","0","0","0","1","3","2","","1705","0","2","0","0","0","0","0","2","0","2","07","","N","","","","","","","","","","",""
"2024013817","","1","0","0","0","0","0","0","0","0","4","0","","67","05","2023","2","39.9609","-75.239","","06","0","0","1","0","0","0","0","0","","0","0","0","12","1","1","01","","0","39 57:39.398","","00","75 14:20.227","8","0","0","0","67301","0","0","0","N","0","0","0","2","00000","0","","1","01","","","","N","0","","0","0","0","3","3","","1200","1","2","0","0","0","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2024011453","1820","2","0","0","0","0","0","0","0","0","6","0","","67","12","2023","5","40.0025","-75.0643","1820","06","0","0","0","0","0","1","0","0","","0","0","0","18","3","0","01","","1","40 00:09.031","2","00","75 03:51.564","0","0","0","0","67301","0","0","0","N","0","0","0","3","67508","0","","4","01","1850","","","N","1","","0","0","0","3","2","Y","1820","0","3","0","0","0","0","0","2","0","3","03","03","N","","","","","","","","","","",""
"2024011465","0056","1","0","0","0","0","0","0","0","0","7","0","","67","12","2023","7","40.0807","-74.9961","0056","06","0","0","0","1","0","0","0","0","","1","0","0","00","3","1","00","N","2","40 04:50.421","5","00","74 59:46.072","1","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","2","4","01","0513","N","N","N","0","0","1","0","0","0","0","Y","0050","1","1","0","0","0","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2024011094","0930","1","0","0","0","0","0","1","0","0","1","1","","67","12","2023","1","40.0507","-75.1733","0912","06","0","0","0","0","0","1","0","0","","0","0","0","09","1","4","01","","0","40 03:02.383","","00","75 10:23.749","8","0","0","0","67301","0","0","0","N","0","0","0","5","67508","0","","1","01","","","","N","0","","0","0","0","3","2","","0900","4","2","0","0","0","4","0","2","0","2","03","03","N","","","","","","","","","","",""
"2024000937","1011","3","0","0","0","0","0","0","0","0","4","0","","67","10","2023","6","39.9727","-75.2041","1011","06","0","0","0","0","0","1","1","0","","0","0","0","10","1","2","01","","2","39 58:21.655","6","00","75 12:14.608","8","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1","01","1200","N","N","N","0","","0","0","0","3","2","Y","1011","2","3","0","0","1","2","1","2","0","3","03","03","N","","","","","","","","","","",""
"2024011482","","1","0","0","0","0","0","0","0","0","4","0","","67","10","2023","7","40.0359","-75.1266","","06","0","0","0","0","0","0","0","0","","0","0","0","21","1","1","01","","0","40 02:09.352","","00","75 07:35.804","8","0","0","0","67301","0","0","0","N","0","0","0","2","00000","0","","1","01","","","","N","0","","0","0","0","3","3","","2130","1","2","0","0","0","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2024011904","","1","0","0","0","0","0","0","0","0","6","0","","67","04","2023","7","39.9997","-75.2097","","06","0","0","0","0","0","0","0","0","","0","0","0","18","1","1","01","","0","39 59:58.794","","00","75 12:34.955","8","0","0","0","67301","0","0","0","N","0","0","0","2","00000","0","","1","09","","","","N","0","","0","0","1","3","2","","1830","1","2","0","0","0","1","0","2","0","2","07","","N","","","","","","","","","","",""
"2024012133","0830","0","0","0","0","0","0","1","0","0","4","1","","67","12","2023","5","40.0054","-75.146","0814","06","0","0","0","0","0","0","0","0","","0","0","0","08","3","1","05","","1","40 00:19.447","2","00","75 08:45.463","4","0","0","0","67301","0","0","0","N","0","0","0","3","67508","1","","1","01","9999","","","N","0","","0","0","1","3","3","N","0814","1","2","0","0","0","0","1","2","0","2","03","03","N","","","","","","","","","","",""
"2024011810","","2","0","0","0","0","0","0","0","0","5","0","","67","01","2023","2","","","","06","0","0","0","1","0","1","0","0","","0","0","0","09","1","1","00","N","0","","","00","","8","0","0","0","67301","0","0","0","N","0","0","0","2","00000","0","","1","01","","","","N","0","","0","0","0","0","0","","0940","1","2","0","0","0","1","0","1","0","2","03","","N","","","","","","","","","","",""
